descriptor,sequence,geom_noise,ima,imb,ap,auc,sr
DOAP-HP-ST-LM-a,v_talent,tough,0,4,0.348313295475475,0.348236699554304,0.439659489233851
DOAP-HP-ST-LM-a,v_talent,tough,0,5,0.439201264411998,0.439083479256673,0.537806710065098
DOAP-HP-ST-LM-a,v_tabletop,tough,0,1,0.861944696394042,0.861880766485715,0.8925
DOAP-HP-ST-LM-a,v_tabletop,tough,0,2,0.668705737587469,0.668658987750607,0.7325
DOAP-HP-ST-LM-a,v_tabletop,tough,0,3,0.506109148742607,0.50604678622064,0.6035
DOAP-HP-ST-LM-a,v_tabletop,tough,0,4,0.487265296476093,0.487154115533823,0.594
DOAP-HP-ST-LM-a,v_tabletop,tough,0,5,0.626932166423254,0.626837173921305,0.7115
DOAP-HP-ST-LM-a,v_bees,tough,0,1,0.861169949619342,0.861156813599457,0.884480160723255
DOAP-HP-ST-LM-a,v_bees,tough,0,2,0.856277672366895,0.85623881002065,0.883475640381718
DOAP-HP-ST-LM-a,v_bees,tough,0,3,0.83268954196914,0.832674901736416,0.859367152184832
DOAP-HP-ST-LM-a,v_bees,tough,0,4,0.5003150314584,0.500259624616483,0.560020090406831
DOAP-HP-ST-LM-a,v_bees,tough,0,5,0.686626592482117,0.686553894989733,0.732295328980412
DOAP-HP-ST-LM-a,v_strand,tough,0,1,0.847780168568246,0.847739451779498,0.892621145374449
DOAP-HP-ST-LM-a,v_strand,tough,0,2,0.675674119965877,0.675611598447812,0.749449339207048
DOAP-HP-ST-LM-a,v_strand,tough,0,3,0.625810950221849,0.625702916501115,0.693832599118943
DOAP-HP-ST-LM-a,v_strand,tough,0,4,0.606822167791871,0.606753853392335,0.688876651982379
DOAP-HP-ST-LM-a,v_strand,tough,0,5,0.482466848143589,0.482321462898775,0.585903083700441
DOAP-HP-ST-LM-a,v_fest,tough,0,1,0.920079237639434,0.920059292852749,0.939779005524862
DOAP-HP-ST-LM-a,v_fest,tough,0,2,0.861997825870344,0.861971481482796,0.888397790055249
DOAP-HP-ST-LM-a,v_fest,tough,0,3,0.893462740726761,0.893448375905252,0.915469613259668
DOAP-HP-ST-LM-a,v_fest,tough,0,4,0.843676701401091,0.843658803174549,0.872375690607735
DOAP-HP-ST-LM-a,v_fest,tough,0,5,0.797932494388474,0.797862558541566,0.838121546961326
DOAP-HP-ST-LM-a,v_yard,tough,0,1,0.883172775070151,0.883042705139459,0.916512059369202
DOAP-HP-ST-LM-a,v_yard,tough,0,2,0.812446999295587,0.812372907752505,0.857761286332715
DOAP-HP-ST-LM-a,v_yard,tough,0,3,0.831972684270221,0.831931194727584,0.872603586889301
DOAP-HP-ST-LM-a,v_yard,tough,0,4,0.679503351521074,0.679462846666191,0.72665429808287
DOAP-HP-ST-LM-a,v_yard,tough,0,5,0.385543395294064,0.385439595168634,0.457019171304886
DOAP-HP-ST-LM-a,v_underground,tough,0,1,0.470053486194827,0.4698577656424,0.631909547738693
DOAP-HP-ST-LM-a,v_underground,tough,0,2,0.350070692251772,0.349866809083553,0.552763819095477
DOAP-HP-ST-LM-a,v_underground,tough,0,3,0.370286611954211,0.369875136347256,0.557788944723618
DOAP-HP-ST-LM-a,v_underground,tough,0,4,0.275580412505929,0.275247500576678,0.477386934673367
DOAP-HP-ST-LM-a,v_underground,tough,0,5,0.107308171295232,0.107071367931711,0.229899497487437
DOAP-HP-ST-LM-a,v_azzola,tough,0,1,0.798630008792855,0.798618748699591,0.822
DOAP-HP-ST-LM-a,v_azzola,tough,0,2,0.526500301716984,0.526448290868608,0.5865
DOAP-HP-ST-LM-a,v_azzola,tough,0,3,0.905736499743589,0.90573039679809,0.9185
DOAP-HP-ST-LM-a,v_azzola,tough,0,4,0.415829131361043,0.415780716712284,0.48
DOAP-HP-ST-LM-a,v_azzola,tough,0,5,0.227409308938956,0.227350356879087,0.285
DOAP-HP-ST-LM-a,v_eastsouth,tough,0,1,0.850739664702065,0.85072074851742,0.873025516403402
DOAP-HP-ST-LM-a,v_eastsouth,tough,0,2,0.757196984487808,0.757113020314975,0.806804374240583
DOAP-HP-ST-LM-a,v_eastsouth,tough,0,3,0.51835614150458,0.518219482591879,0.620291616038882
DOAP-HP-ST-LM-a,v_eastsouth,tough,0,4,0.402852136591479,0.402749204329992,0.531591737545565
DOAP-HP-ST-LM-a,v_eastsouth,tough,0,5,0.128381875015682,0.128098550187992,0.279465370595383
DOAP-HP-ST-LM-a,v_yuri,tough,0,1,0.598753790251165,0.598504189095967,0.650771388499299
DOAP-HP-ST-LM-a,v_yuri,tough,0,2,0.867464245175947,0.867403302829479,0.894810659186536
DOAP-HP-ST-LM-a,v_yuri,tough,0,3,0.791726355969763,0.791646283036617,0.841514726507714
DOAP-HP-ST-LM-a,v_yuri,tough,0,4,0.716076115201916,0.715214431513206,0.79382889200561
DOAP-HP-ST-LM-a,v_yuri,tough,0,5,0.662406306928184,0.661934496194493,0.73492286115007
DOAP-HP-ST-LM-a,v_soldiers,tough,0,1,0.592259439022652,0.59214372086064,0.668627450980392
DOAP-HP-ST-LM-a,v_soldiers,tough,0,2,0.54013675999713,0.540073537250803,0.606535947712418
DOAP-HP-ST-LM-a,v_soldiers,tough,0,3,0.467030203686394,0.466584272360011,0.54640522875817
DOAP-HP-ST-LM-a,v_soldiers,tough,0,4,0.473979590324387,0.473841253729106,0.551633986928105
DOAP-HP-ST-LM-a,v_soldiers,tough,0,5,0.649941945713582,0.649847133158707,0.719607843137255
DOAP-HP-ST-LM-a,v_man,tough,0,1,0.551681310198055,0.551620817600275,0.628243814121907
DOAP-HP-ST-LM-a,v_man,tough,0,2,0.390942809610518,0.390828531023184,0.482800241400121
DOAP-HP-ST-LM-a,v_man,tough,0,3,0.396090617570703,0.395988632344297,0.487628243814122
DOAP-HP-ST-LM-a,v_man,tough,0,4,0.411847978763316,0.411740522964156,0.512975256487628
DOAP-HP-ST-LM-a,v_man,tough,0,5,0.469522568396986,0.469443223204995,0.550995775497888
DOAP-HP-ST-LM-a,v_pomegranate,tough,0,1,0.556650273180317,0.556616605499863,0.608020050125313
DOAP-HP-ST-LM-a,v_pomegranate,tough,0,2,0.545520171411009,0.545462908572335,0.605513784461153
DOAP-HP-ST-LM-a,v_pomegranate,tough,0,3,0.654369228008682,0.654254369868277,0.706265664160401
DOAP-HP-ST-LM-a,v_pomegranate,tough,0,4,0.561842888775226,0.561771377860113,0.615037593984962
DOAP-HP-ST-LM-a,v_pomegranate,tough,0,5,0.603095288495511,0.603037989088004,0.651629072681704
DOAP-HP-ST-LM-a,v_birdwoman,tough,0,1,0.106616246761016,0.106475233760283,0.243
DOAP-HP-ST-LM-a,v_birdwoman,tough,0,2,0.267772529946813,0.267404148885116,0.412
DOAP-HP-ST-LM-a,v_birdwoman,tough,0,3,0.380423314034481,0.380321325512961,0.522
DOAP-HP-ST-LM-a,v_birdwoman,tough,0,4,0.59009638470045,0.59004455399227,0.6845
DOAP-HP-ST-LM-a,v_birdwoman,tough,0,5,0.454373751387609,0.454292367623691,0.584
DOAP-HP-ST-LM-a,v_busstop,tough,0,1,0.89376432451931,0.89375921477935,0.9045
DOAP-HP-ST-LM-a,v_busstop,tough,0,2,0.788681198566785,0.788650174666613,0.812
DOAP-HP-ST-LM-a,v_busstop,tough,0,3,0.839077381107161,0.839058935727272,0.859
DOAP-HP-ST-LM-a,v_busstop,tough,0,4,0.882513841836079,0.882503019546696,0.8975
DOAP-HP-ST-LM-a,v_busstop,tough,0,5,0.923134723717029,0.923129597669005,0.9315
